name,length_ft,endpoint_a,endpoint_b,intersection_to_intersection,wholly_inside,source_segments,source_ids,lon,lat
COMSTOCK AVENUE,421.6118610998302,MADISON STREET,HARRISON STREET,True,True,1,477436996,-76.13058075896167,43.044726642003845
EAST GENESEE PARKWAY,421.6233267476275,HILLSBORO PARKWAY,EAST GENESEE STREET,True,True,1,477437553,-76.09237219837463,43.04249478659241
HERKIMER STREET,421.6345714060338,AVERY AVENUE,CHARLOTTE STREET,True,True,1,477434167,-76.19400102537905,43.05262533837388
CUMBERLAND AVENUE,422.1263254494359,LEWISTON DRIVE,EAST COLVIN STREET,True,True,1,477442809,-76.11211277164823,43.02297662839794
GLENWOOD AVENUE,422.27252366360494,MCDONALD ROAD,SOUTH GEDDES STREET;STRATHMORE ROAD,True,True,2,800038089;800038093,-76.1747105607766,43.01946354572599
CUMBERLAND AVENUE,422.4603877423404,EAST COLVIN STREET,DEAD END / SAME-NAME BRANCH,False,True,1,477442993,-76.11200027867548,43.0218206538551
WINTON STREET,422.60832036809785,CRATON STREET,HAWLEY AVENUE,True,True,1,477433093,-76.12345195075046,43.0562104054119
OSTROM AVENUE,422.67518865635884,HARRISON STREET,MADISON STREET,True,True,1,477437000,-76.12895729304097,43.04472209403193
EAST COLVIN STREET,422.73127618729285,JAMESVILLE AVENUE,MOORE AVENUE,True,True,1,477442109,-76.13637434052819,43.026264224753675
LODI STREET,422.7641167307779,GERTRUDE STREET,GREEN STREET,True,True,1,477433436,-76.13759026930715,43.05482860176444
RANDOLPH STREET,422.78006982203203,CLARENCE AVENUE,EAST GLEN AVENUE,True,True,1,477445486,-76.14177679230988,43.00487011735399
WEST FAYETTE STREET,422.96524626359155,WYOMING STREET,NIAGARA STREET,True,True,1,477435914,-76.16159250788444,43.04808419029748
UNIVERSITY AVENUE,423.05902823969575,HARRISON STREET,MADISON STREET,True,True,1,477436984,-76.13437530310102,43.04476112829301
GRAVES STREET,423.1653356391227,HIGHLAND AVENUE,DOUGLAS STREET,True,True,1,477431843,-76.13838176151218,43.060242612559364
SOUTH CROUSE AVENUE,423.40003964212764,MADISON STREET,HARRISON STREET,True,True,1,477436973,-76.13658633812204,43.044790651746865
DURSTON AVENUE,423.82936883145516,RUGBY ROAD,CHATHAM ROAD,True,True,1,477430382,-76.12714180389061,43.06678660025851
EAST GENESEE STREET,423.88261813921036,LEXINGTON AVENUE,MAPLE STREET,True,True,1,477436206,-76.12480204929884,43.04706322381761
BURNET AVENUE,424.26265460084863,MATHER STREET,ELM STREET,True,True,1,477434315,-76.12933040107279,43.052248861174206
MEADOWBROOK DRIVE,424.4494930633592,BROOKFORD ROAD,BRADFORD PARKWAY,True,True,1,477438108,-76.10560011359577,43.040861931076016
FELLOWS AVENUE,425.1864426101359,LENNOX AVENUE,EUCLID AVENUE,True,True,1,477439614,-76.11510050642403,43.03641986370631
KIMBER ROAD,425.35354302149125,LOCKWOOD ROAD,EDGEMONT DRIVE;ENFIELD PLACE;EUCLID AVENUE,True,True,1,477438923,-76.09348434403225,43.03878872433569
GIFFORD STREET,425.48339693807105,NIAGARA STREET,WYOMING STREET,True,True,1,477437249,-76.15966960435756,43.0433892873113
VELASKO ROAD,425.52273849646167,OVERLOOK DRIVE,BELLEVUE AVENUE,True,True,1,477440961,-76.18658086881521,43.031507676519524
SOUTH STATE STREET,425.66108681939266,HARRISON STREET,MADISON STREET,True,True,1,477436930,-76.14751707491023,43.044878668572906
MONTICELLO DRIVE NORTH,426.0139503968528,CLARENCE AVENUE,EAST GLEN AVENUE;SPRINGBROOK AVENUE,True,True,1,477445466,-76.13866367412602,43.00500179563518
PLUM STREET,426.2376725340873,PARK AVENUE,WILKINSON STREET,True,True,1,477434956,-76.16038679057932,43.051367128325204
NORTH TOWNSEND STREET,426.33889151940787,UNION AVENUE,HICKORY STREET,True,True,1,477433227,-76.14767477711493,43.05570862398252
MILTON AVENUE,426.50866478438905,AVERY AVENUE,ERIE BOULEVARD WEST;WEST END DRIVE,True,True,1,477432032,-76.1985218053645,43.05932161667012
VAN RENSSELAER STREET,426.5378655384123,NORTH GEDDES STREET,IRON PIER DRIVE,True,True,1,800032499,-76.16909454635643,43.06053160101926
BALLARD AVENUE,426.5531183640122,MARTIN LUTHER KING WEST,CORTLAND AVENUE;FURMAN STREET,True,True,1,477441204,-76.15615116216898,43.03056145132607
ROSEMONT DRIVE,426.61764582842386,SOUTH SALINA STREET,BRONSON STREET,True,True,1,477446611,-76.14453212498799,42.99347545540961
SOUTH WARREN STREET,426.79996338760566,EAST ONONDAGA STREET;MADISON STREET,HARRISON STREET,True,True,1,477436919,-76.15083780211923,43.04489913349341
HARRISON STREET,427.1169279737966,WALNUT PLACE,UNIVERSITY AVENUE,True,True,1,477436990,-76.1335872523406,43.04417312850004
WAITE AVENUE,427.1798599899848,STATE FAIR BOULEVARD,DEWEY AVENUE,True,True,1,477433763,-76.18016821942456,43.05376975247593
SOUTH CLINTON STREET,427.3140269571868,WEST ADAMS STREET,GIFFORD STREET;WEST ONONDAGA STREET,True,True,1,477437527,-76.15302581426091,43.043076128822086
EAST GENESEE STREET,427.36315248319323,MANOR DRIVE,DEWITT ROAD,True,True,1,477438219,-76.08308964577792,43.04070831400323
EAST ADAMS STREET,427.36496808033274,WALNUT PLACE,UNIVERSITY AVENUE,True,True,1,477437464,-76.13361878858485,43.042642117854335
OTTO STREET,427.489091239252,CLARENCE AVENUE,EAST GLEN AVENUE,True,True,1,477445479,-76.14031946624075,43.004930771640154
MARCELLUS STREET,427.53226859095116,NIAGARA STREET,WYOMING STREET,True,True,1,477436249,-76.161167918656,43.04714054245646
CRATON STREET,427.62762194386175,WINTON STREET,SHERWOOD AVENUE,True,True,1,477432745,-76.12428626947549,43.056746162513
WAVERLY AVENUE,427.6328476264569,WALNUT PLACE,UNIVERSITY AVENUE,True,True,1,477438144,-76.13367529223848,43.04051360980919
MOSLEY DRIVE,427.72699794103767,CALEB AVENUE,SUNNYCREST ROAD,True,True,1,477431597,-76.1006323333626,43.0614946374174
BARNES AVENUE,427.7363618443152,CAMP AVENUE,SAINT LOUIS AVENUE,True,True,1,477444935,-76.15969522188242,43.00821440166503
VAN RENSSELAER STREET,427.89413730116195,SALT SHED DRIVE,IRON PIER DRIVE,True,True,1,800032498,-76.16786915759785,43.05977841241931
MARSHALL STREET,427.9176482359873,WALNUT PLACE,UNIVERSITY AVENUE,True,True,1,477437834,-76.13364277946788,43.04159812244426
CREHANGE STREET,427.93748958549315,HATCH STREET,KIRK PARK DRIVE,True,True,1,477442853,-76.15419469280694,43.022315042391405
COURT STREET,428.1567381816085,BURDICK AVENUE,MICHAELS AVENUE,True,True,1,477428475,-76.15122176776482,43.075968108303975
FITCH STREET,428.2381078957415,HERRIMAN STREET,CADWELL STREET,True,True,1,477439041,-76.17636674879947,43.03786002290045
BROADVIEW DRIVE,428.27442672330716,HIGHRIDGE DRIVE,KNOLLTOP TERRACE,True,False,1,477442243,-76.2015454628419,43.026040742270006
LAFORTE AVENUE,428.35068326035025,ARTHUR STREET,SOUTH GEDDES STREET,True,True,1,477440972,-76.17608535374586,43.0309471061933
WALNUT AVENUE,428.48653982416175,MADISON STREET,HARRISON STREET,True,True,1,477436994,-76.13215385830244,43.044748589915066
LOCKWOOD ROAD,428.7104045266732,HILLSBORO PARKWAY,DEWITT ROAD,True,True,1,477438810,-76.08346278490873,43.03853111811429
SOUTH SALINA STREET,428.9343166261394,CLARENCE AVENUE,EAST GLEN AVENUE,True,True,1,477445496,-76.14309229688207,43.00481560748338
EAST ADAMS STREET,429.0295087666061,MONROE STREET,SARAH LOGUEN STREET,True,True,1,507666606,-76.1413508944832,43.04269929044561
CUMBERLAND PLACE,429.12558967453884,MEADOWBROOK DRIVE,NOTTINGHAM ROAD,True,True,1,477440965,-76.11208074131694,43.03146115932931
ONEIDA STREET,429.2644460894065,LARNED STREET,SAFETY LANE,True,True,1,509996999,-76.15372138877487,43.0416158323293
LEAVENWORTH AVENUE,429.3558020927731,WEST BELDEN AVENUE,EVANS STREET,True,True,3,477433354;477433194;477433146,-76.16292649760814,43.05533892690426
GRANT AVENUE,429.49432538778154,ARTHUR STREET,SOUTH GEDDES STREET,True,True,1,477440756,-76.17616230435888,43.03184311389781
CHINOOK DRIVE SOUTH,429.61407819809966,SKYTOP ROAD;WINDING RIDGE ROAD,CHINOOK DRIVE,True,True,1,477443671,-76.12012610984183,43.01718902259807
CRAIG STREET,429.8455222940434,WARHAM STREET,GRANT BOULEVARD,True,True,1,477429230,-76.14473745340169,43.07243344130578
PARK STREET,430.03194380669527,STRAND PLACE,MARY STREET,True,True,1,477430632,-76.149745278044,43.0651866272021
WILSON STREET,430.2515460112688,BOYDEN STREET,SHUART AVENUE,True,True,1,477431605,-76.12442080004803,43.061450914137794
HAWLEY AVENUE,430.7196072122293,LODI STREET,NORTH CROUSE AVENUE,True,True,1,477433897,-76.13559451362325,43.0532410062345
SOLAR STREET,430.8523516040847,SPENCER STREET,WEST DIVISION STREET,True,True,1,477432180,-76.15932330246244,43.05909261054569
COLUMBUS AVENUE,430.85720351146074,LEXINGTON AVENUE,EAST FAYETTE STREET,True,True,1,477436162,-76.12138133882054,43.047708589763964
FOBES AVENUE,431.08436970530306,NORTON AVENUE,TYSON PLACE,True,True,1,477429487,-76.11138673573348,43.07115413078677
HOWARD STREET,431.29396308276074,GERTRUDE STREET;HAWLEY AVENUE,GREEN STREET,True,True,1,477433813,-76.13956878890463,43.053790598070755
RANDOLPH STREET,431.2981027998888,CLARENCE AVENUE,DEAD END / SAME-NAME BRANCH,False,True,1,477445652,-76.14163781359984,43.00370261560701
WAVERLY AVENUE,431.67336101590547,COMSTOCK AVENUE,OSTROM AVENUE,True,True,1,477438160,-76.12936678749954,43.04047809493914
SENECA DRIVE,431.6752890554419,CLARENCE AVENUE,EAST GLEN AVENUE,True,True,1,477445473,-76.13962545295912,43.00496107888426
CHAMPLIN DRIVE,431.6817493822834,BURNET AVENUE;MOSLEY DRIVE,DEAD END / SAME-NAME BRANCH,False,True,1,477431943,-76.1010803319916,43.059758078528716
ERIE BOULEVARD EAST,431.9703642750022,COLUMBUS AVENUE,LOMBARD AVENUE,True,True,1,477435480,-76.12072518698737,43.04941775226866
STOLP AVENUE,432.15876483198275,ARTHUR STREET,SOUTH GEDDES STREET,True,True,1,477441199,-76.17602780714614,43.03004509045569
STRATFORD STREET,432.8189961282918,BERKELEY DRIVE;OSTROM AVENUE,COMSTOCK AVENUE;MOUNT OLYMPUS DRIVE,True,True,1,477440146,-76.1287803328118,43.03400912568713
VAN BUREN STREET,433.1131151366908,ALMOND STREET;BURT STREET,RENWICK AVENUE,True,True,2,477438992;477439126,-76.14195609299811,43.03792440022242
HARRISON STREET,433.73584138490935,OSTROM AVENUE,COMSTOCK AVENUE,True,True,1,477437001,-76.12971179989026,43.044146618887346
DELHI STREET,433.79425487790735,OAK PLACE,HAWLEY AVENUE,True,True,1,477433201,-76.13207029699623,43.05586010467362
MADISON STREET,434.0126005374233,OSTROM AVENUE,COMSTOCK AVENUE,True,True,1,477436668,-76.12982625336207,43.045302122809424
KNAUL STREET,434.2673408320571,BUTTERNUT STREET,HIGHLAND STREET,True,True,1,477430326,-76.14252574012299,43.066442873301696
SOUTH AVENUE,434.35940271354787,ONONDAGA AVENUE,EAST BISSELL STREET;WEST BISSELL STREET,True,True,3,800050947;477442390;800034581,-76.15909411156245,43.025228175009204
UNIVERSITY PLACE,434.8771450111766,OSTROM AVENUE,COMSTOCK AVENUE,True,True,1,477438517,-76.12927080569594,43.039358111652426
DOUGLAS STREET,434.9890278566973,ROSEWOOD STREET,LODI STREET,True,True,1,477432281,-76.14323521773252,43.058573270236295
LIBERTY STREET,435.0111746981968,WEST BELDEN AVENUE,WEST GENESEE STREET,True,True,1,477433706,-76.17372431367467,43.05434413083911
ROBERTS AVENUE,435.2016904272238,BELLEVUE AVENUE,WILL AVENUE,True,True,1,477440772,-76.17205080372909,43.03236012748494
ATLANTIC AVENUE,435.34208861540884,SHIRLEY DRIVE,VALLEY DRIVE,True,True,1,477444472,-76.15647309317389,43.01107566342012
MARSHALL STREET,435.36470615927675,COMSTOCK AVENUE,OSTROM AVENUE,True,True,1,477437856,-76.12947179383272,43.041561114286765
EAST ADAMS STREET,435.9279672666252,COMSTOCK AVENUE,OSTROM AVENUE,True,True,1,477437473,-76.12956379841165,43.0426211185216
SHERWOOD AVENUE,436.0317523353865,CRATON STREET,HAWLEY AVENUE,True,True,1,477433112,-76.12492630385405,43.05613123068901
CORTLAND AVENUE,436.72880225347427,SOUTH AVENUE,DEARBORN PLACE,True,True,1,477441547,-76.15732673817149,43.028989146279315
ULSTER STREET,437.045905464967,COFFEY DRIVE,MILTON AVENUE,True,True,1,477435932,-76.18569896951647,43.048052119861936
MERRIMAN AVENUE,437.1472487852813,SABINE STREET,CONGRESS AVENUE;OSWEGO STREET,True,True,1,477438230,-76.16463639707229,43.04036950044016
TURTLE STREET,437.2334600367076,GRANT BOULEVARD,BRACE STREET,True,True,1,477428615,-76.15492024988983,43.075587933079454
HOUSTON AVENUE,437.7512421918145,EUCLID AVENUE,SUNNYSIDE ROAD,True,True,1,477439264,-76.11122479689439,43.03757186431444
HARRISON STREET,437.7764464722038,WALNUT AVENUE,COMSTOCK AVENUE,True,True,1,477436997,-76.13134226051426,43.04415513917893
PINE GROVE STREET,437.94174332114454,JAMESVILLE AVENUE,ARNOLD AVENUE,True,True,1,477443946,-76.1261725827112,43.014628979154764
RIDGEWOOD DRIVE,437.9754071684706,WINTHROP ROAD,GLENCOVE ROAD;NORTH GLENCOVE ROAD,True,True,1,477430685,-76.09418974546499,43.065259635177554
SMITH ROAD,438.0812252585925,KIMBER AVENUE,WEST SENECA TURNPIKE,True,True,1,477445719,-76.15519907176815,43.002973870734245
WEST GENESEE STREET,438.19307790401,NORTH LOWELL AVENUE,WEST FAYETTE STREET,True,True,1,477434290,-76.18430503870589,43.05219510365408
FORDLAND AVENUE,438.37806806148296,SEVENTH NORTH STREET,WILLUMAE DRIVE,True,True,1,477428273,-76.15078668760957,43.07723994874894
MONTGOMERY STREET,438.8107998741251,MADISON STREET,HARRISON STREET,True,True,1,477436944,-76.14883636305974,43.04488466616671
NBT BANK PARKWAY,439.030500458687,TEX SIMONE DRIVE,FARMERS MARKET WAY,True,True,1,477428457,-76.16564648802962,43.076167103873225
VAN RENSSELAER STREET,439.30425108802854,EVANS STREET,WEST BELDEN AVENUE,True,True,3,477433036;477433094;477433309,-76.16597765412371,43.05547217234317
SEVENTH NORTH STREET,439.3755998688099,STEDMAN STREET,WOLF STREET,True,False,1,477427399,-76.15547413691586,43.0813060203194
CONAN STREET,439.42594800607816,ONONDAGA CREEK BOULEVARD EAST,RILL AVENUE,True,True,1,477444517,-76.14975026237019,43.01126863037986
STOLP AVENUE,439.57271082008043,BEVERLY ROAD,SUMMIT AVENUE,True,True,1,477441147,-76.16689430426827,43.03037564390927
CRAWFORD AVENUE,439.8088703493947,EUCLID AVENUE,MONTANA STREET,True,True,1,477439967,-76.1095836031501,43.03517305537716
SPENCER STREET,439.8286275713017,VAN RENSSELAER STREET,SAND STREET,True,True,1,477432694,-76.16673331460593,43.05693109260566
LYDELL STREET,440.3211304824722,HARTSON STREET,FITCH STREET,True,True,1,477439430,-76.17852530961893,43.037066139978386
GARFIELD AVENUE,440.3885429612122,GLASS TERRACE,WOODLAND AVENUE,True,True,1,477441568,-76.14227528951504,43.02908514031257
LODI STREET,440.4316084212985,HICKORY STREET,DOUGLAS STREET,True,True,1,477432518,-76.14324379467442,43.0578761042789
WEST GENESEE STREET,440.5742424054079,EUREKA STREET,LIBERTY STREET,True,True,1,477433779,-76.17455561979853,43.05360819235377
SPENCER STREET,440.59973118844516,SAND STREET,HUNTER AVENUE,True,True,1,477432654,-76.16837630097724,43.057012121707245
NORTH CHELTENHAM ROAD,440.6139077418888,EAST CHELTENHAM ROAD;LATTER DRIVE,SUNRISE DRIVE,True,True,1,477446390,-76.138332620837,42.99583440988742
NORTH LOWELL AVENUE,440.8031293206932,SCHOOL STREET,SAINT MARKS AVENUE,True,True,1,477433866,-76.18621927875922,43.05381911458933
KIRKPATRICK STREET,441.27362513319844,LODI STREET;NORTH SALINA STREET,NORTH STATE STREET,True,True,1,477430919,-76.15702758497298,43.06433252197902
CROYDEN ROAD,441.29166913373234,SHERBOURNE ROAD,BROAD STREET,True,True,1,477440979,-76.10845866006227,43.031483130590125
EAST TAYLOR STREET,442.1303514630027,ALMOND STREET,SOUTH MCBRIDE STREET,True,True,3,477438431;477438434;477438456,-76.14306324001365,43.03948590155537
ULSTER STREET,442.42864433319414,NORTH WILBUR AVENUE,NORTH LOWELL AVENUE,True,True,1,477435515,-76.18211334006592,43.04940761298232
SMITH STREET,442.7744441674222,ERIE BOULEVARD EAST,POLK STREET,True,True,1,477433697,-76.09080474567617,43.054390145375216
KIRK PARK DRIVE,442.89123925034573,CREHANGE STREET,WEST COLVIN STREET,True,True,1,477442854,-76.15467632063547,43.022720939587565
MILES AVENUE,443.092580806929,KENSINGTON ROAD,MEADOWBROOK DRIVE,True,True,1,477440997,-76.11599544842936,43.03140969775381
PARK AVENUE,443.6873930330001,PLUM STREET,BARKER AVENUE,True,True,1,477434375,-76.1611190072897,43.05196665045577
SEYMOUR STREET,443.6912703904756,GRANGER STREET,SOUTH WEST STREET,True,True,2,477437495;800040245,-76.15686661294666,43.04261181039118
GUILFORD ROAD,443.85882763524637,WINDHAM DRIVE,DEAD END / SAME-NAME BRANCH,False,True,1,477439863,-76.09419205762758,43.03544528127484
MIDLAND AVENUE,444.0129698413815,WEST SENECA TURNPIKE,FLORAL PARKWAY,True,True,3,477445841;800052180;800040326,-76.14693425132474,43.001832658040975
SHERBOURNE ROAD,444.1095458649624,CRAWFORD AVENUE,MEADOWBROOK DRIVE,True,True,1,477440667,-76.1108873743384,43.03220465349885
FELLOWS AVENUE,444.36094741802873,DAKOTA STREET,MEADOWBROOK DRIVE,True,True,1,477440860,-76.11478075373505,43.032033581023
WEST GENESEE STREET,444.4024466546542,VAN RENSSELAER STREET,SAND STREET,True,True,1,477433757,-76.16688929228762,43.05355208893571
LAKEVIEW AVENUE,444.89144845997475,PARK AVENUE,APPLE STREET,True,True,1,477434743,-76.17963162092965,43.051765977639604
SEVENTH NORTH STREET,444.9292816505551,FORDLAND AVENUE,COURT STREET,True,True,1,477428240,-76.14969605443265,43.07730222527406
LODI STREET,444.9349900804723,NORTH TOWNSEND STREET;POND STREET,CATAWBA STREET,True,True,1,477431207,-76.15273984727516,43.06300258009604
PROSPECT AVENUE,445.4691313862434,BUTTERNUT STREET,NORTH SALINA STREET,True,True,1,477432336,-76.1515815358389,43.05861337160503
TERRACE ROAD,446.0818348575803,BERKELEY DRIVE,WINDSOR PLACE,True,True,1,477440695,-76.12594938524087,43.03229510982625
CHERRY STREET,446.38337347120193,LEXINGTON AVENUE,EAST FAYETTE STREET,True,True,1,477436171,-76.1234827873865,43.04771215520312
ARDMORE ROAD,446.4597291166678,KNAPP ROAD,SALISBURY ROAD,True,False,2,477438104;477437739,-76.19884040104236,43.04121054179287
PLUM STREET,447.06594856808607,WEST GENESEE STREET,WEST BELDEN AVENUE,True,True,1,477433795,-76.15996161860116,43.05401068175988
SLOCUM DRIVE,447.0817735919378,DEAD END / SAME-NAME BRANCH,DEAD END / SAME-NAME BRANCH,False,True,1,477443247,-76.11659725825464,43.02031387706827
BERNIE BLAKE DRIVE,447.2458405744724,LOOMIS AVENUE,DEAD END / SAME-NAME BRANCH,False,True,1,477445188,-76.151391283451,43.00667345050203
KIRK PARK DRIVE,447.3519097059716,CREHANGE STREET,ELMHURST AVENUE,True,True,1,477443038,-76.15491970902848,43.0215603033505
EUCLID AVENUE,447.44985142053434,JANET DRIVE,CRAWFORD AVENUE,True,True,1,477439899,-76.10860205073713,43.03527210127138
SLOCUM DRIVE,447.56959471022645,DEAD END / SAME-NAME BRANCH,DEAD END / SAME-NAME BRANCH,False,True,1,477443055,-76.1157789794709,43.02111980653898
WEST BELDEN AVENUE,447.6266995048008,VAN RENSSELAER STREET,SAND STREET,True,True,1,477433310,-76.16683607518067,43.054920068261396
BELLEVUE AVENUE,448.0095646000135,VELASKO ROAD,BUNGALOW TERRACE,True,True,1,477440671,-76.18610191817685,43.0323269049242
SOUTH SALINA STREET,448.104126606202,FURMAN STREET,WEST KENNEDY STREET,True,True,1,477441050,-76.14798783348634,43.03124962430968
CARLTON ROAD,448.3097051550246,ARDEN DRIVE,CALVIN ROAD,True,True,1,477442949,-76.1756450018019,43.022047882643676
DEWEY AVENUE,448.3883743802185,WEST GENESEE STREET,WAITE AVENUE,True,True,1,477434040,-76.17916787028643,43.05335122322764
VALLEY DRIVE,448.48711708305046,MERRITT AVENUE,EAST CHAFFEE AVENUE,True,True,1,477446185,-76.15291279299935,42.998459098329306
NORTH GEDDES STREET,448.82908107038656,WEST GENESEE STREET,WEST BELDEN AVENUE,True,True,1,477433722,-76.17051880495133,43.05428011834997
MAY AVENUE,449.0673682758899,EASTMAN AVENUE,HILLVIEW AVENUE,True,True,1,477741335,-76.16061601554,43.021163040728474
AVERY AVENUE,449.0839383044594,MILTON AVENUE,WARNER COURT,True,True,1,477432243,-76.19918320756351,43.05892428927794
MIDLAND AVENUE,449.1256917322483,MARTIN LUTHER KING WEST,BLAINE STREET,True,True,1,477440774,-76.15426584440183,43.032343072269086
FISH AVENUE,449.2574308701994,VALLEY DRIVE,LOOMIS AVENUE,True,True,1,477445122,-76.15425552148793,43.00685395587631
EAST COLVIN STREET,449.2974630230476,SOUTH STATE STREET,GARFIELD AVENUE,True,True,1,477442155,-76.14250431612287,43.025986555204724
GLENWOOD AVENUE,449.6930743627659,VELASKO ROAD,DUNDEE DRIVE,True,True,1,477442160,-76.18605691322809,43.02614081803903
HIGH STREET,449.97391703602165,POND STREET,CRAIG STREET,True,True,1,477429544,-76.14710579021862,43.07052062786917
