name,component,length_ft,full_component_ft,outside_city_ft,wholly_inside,source_segments,source_ids,lon,lat,components_in_city
MERRILL STREET,1,1813.2290718046354,1813.2290718046354,0.0,True,2,477427268;477427517,-76.15032578997088,43.08237145318575,1
CHAFFEE AVENUE,1,1815.2691400648548,1815.2691400648548,0.0,True,1,477446214,-76.15624763063524,42.99759386620231,1
JASPER STREET,1,1816.174971248237,1816.174971248237,0.0,True,3,477431271;477431285;477431323,-76.1380218542558,43.06226964743457,1
PEAT STREET,1,1818.5432092717178,1818.5432092717178,0.0,True,11,477433255;477433301;477433350;477433553;477433735;477434089;477434733;477434767;477434834;600008897;800066458,-76.11544231230175,43.053511169538965,1
MILES AVENUE,1,1818.6121590395032,1818.6121590395032,0.0,True,5,477440223;477440541;477440685;477440997;477441033,-76.11614090661621,43.03312648693127,1
ATLANTIC AVENUE,1,1820.6045511808102,1820.6045511808102,0.0,True,5,477444452;477444472;477444476;477444505;477444524,-76.15392176829108,43.01088464765075,1
WHEATON ROAD,1,1829.56219096072,1829.56219096072,0.0,True,7,477429195;477429259;477429330;477429728;477429958;800039446;800039447,-76.12623839644587,43.07040425934599,1
STATE FAIR BOULEVARD,3,1832.0603221656258,1832.0603221656258,0.0,True,5,477433764;477434114;800032549;800032561;800032566,-76.1819013546484,43.05467097209781,3
WELLESLEY ROAD,1,1833.0783685439437,1833.0783685439437,0.0,True,3,477443005;477443220;477443532,-76.16914273153361,43.020137809417875,1
NORTH BEECH STREET,1,1835.0107846466267,1835.0107846466267,0.0,True,5,477434049;477434445;477434506;477434829;477435105,-76.12761365899348,43.05293601245916,1
HOUSTON AVENUE,1,1843.4160923071302,1843.4160923071302,0.0,True,3,477438297;477438958;477439264,-76.1125069083146,43.03924845149523,1
WYOMING STREET,1,1846.3745156933635,1846.3745156933635,0.0,True,6,477436106;477436383;477436752;477436833;477437227;481561671,-76.15977528057334,43.045857471772585,1
HUBBELL AVENUE,1,1853.5653912092198,1853.5653912092198,0.0,True,4,477440824;477441165;477441411;477441695,-76.17046624871064,43.030472618676995,1
MANLEY FIELD HOUSE,2,1863.0482532391422,1863.0482532391422,0.0,True,5,600035936;600035942;600035943;600035945;600035946,-76.12594589834735,43.02305855781632,2
CLAIRMONTE AVENUE,1,1864.9996645212523,1864.9996645212523,0.0,True,4,477440466;477440809;477441158;477441693,-76.16920337730036,43.03050285583672,1
COLDBROOK DRIVE,3,1870.4275370378457,1870.4275370378457,0.0,True,6,477446323;477446417;477446503;477446604;477446697;477446808,-76.14015684919042,42.994148484889244,2
SENECA DRIVE,1,1871.119907577237,1871.119907577237,0.0,True,3,477445473;477445643;477445915,-76.13998514130208,43.00301565990686,1
TWIN HILLS DRIVE,1,1872.7574679068723,1872.7574679068723,0.0,True,5,477442210;477442229;477442656;477442747;477442749,-76.17280683436434,43.02427081963764,1
BEECHER STREET,1,1874.0757611223985,1874.0757611223985,0.0,True,5,477431479;477431690;477431718;477431794;477432014,-76.14038713460691,43.060830105578674,1
MONTGOMERY STREET,3,1883.0735976121491,1883.0735976121491,0.0,True,5,477438551;477438572;477438933;477439509;800036247,-76.14869205207991,43.03802858761905,4
GERTRUDE STREET,1,1899.03918854861,1899.03918854861,0.0,True,3,477433271;477433435;477433812,-76.13631298239073,43.0548018978394,1
PARRISH LANE,1,1907.3653482403809,1907.3653482403809,0.0,True,4,477447245;477447259;477447264;800047571,-76.14022424139408,42.986185281268135,1
HARTSON STREET,1,1925.0183578757642,1925.0183578757642,0.0,True,4,477439395;477439429;477439446;477439478,-76.1772920549604,43.03651747474565,1
MONTICELLO DRIVE NORTH,1,1925.2068184036768,1925.2068184036768,0.0,True,3,477445466;477445752;477445939,-76.13870556375637,43.002950203415914,1
NORTH AVENUE,2,1930.9075936765728,1930.9075936765728,0.0,True,5,477429037;477429602;477429873;800048576;800048578,-76.11363936092218,43.07116010174318,1
CONSERVATION PLACE,1,1939.714955965375,1939.714955965375,0.0,True,6,477436800;800066140;800066152;800066191;800066216;800066237,-76.17908446047065,43.04471397623609,1
HURLBURT ROAD,1,1946.5371932656667,1946.5371932656667,0.0,True,4,477437735;477437778;477438389;477439165,-76.10066149994128,43.039917004988006,1
MARYLAND AVENUE,1,1946.9354655802674,1946.9354655802674,0.0,True,4,477439081;477439329;477440374;800048531,-76.12021470476165,43.03584288980369,1
WEST JEFFERSON STREET,1,1951.64006945296,1951.64006945296,0.0,True,6,477436140;477436181;477436185;477436197;477436316;477436317,-76.15465804641286,43.047081665886125,2
IVY RIDGE ROAD,1,1967.8209792709195,1967.8209792709195,0.0,True,1,477444074,-76.1346546699246,43.01573133540575,1
WAINWRIGHT AVENUE,1,1977.7766167657485,1977.7766167657485,0.0,True,3,477428190;477428580;477428938,-76.13347498728274,43.076175439817895,1
CHINOOK DRIVE,1,1984.4534902193184,1984.4534902193184,0.0,True,3,477443509;477443528;800048142,-76.12022593947052,43.01824437605118,1
FENWAY DRIVE,1,1992.8743262028472,1992.8743262028472,0.0,True,2,477435755;477436693,-76.11052658253398,43.04789881105121,1
BRATTLE ROAD,1,1994.7175921237344,1994.7175921237344,0.0,True,3,477429281;477429913;477430112,-76.12861796849496,43.07004553640621,2
MATHER STREET,1,2001.1993823500995,2001.1993823500995,0.0,True,2,477433158;477434128,-76.12880382927642,43.05519079261316,1
SUMMIT AVENUE,3,2001.911846501088,2001.911846501088,0.0,True,5,477440528;477440529;477440795;477441131;477441585,-76.16607455851673,43.03107531131913,2
PUTNAM STREET,1,2007.1720568122325,2007.1720568122325,0.0,True,4,477439389;477439752;477439834;477440031,-76.17032590745794,43.03576005930673,1
MAPLEWOOD AVENUE,1,2009.6524656995819,2009.6524656995819,0.0,True,3,477447040;477447073;477447083,-76.14038991252313,42.98829545281173,1
COOLIDGE AVENUE,1,2010.4951703201934,2010.4951703201934,0.0,True,3,477440350;477440797;477441215,-76.16353336674847,43.03272094326355,1
NORTH ALVORD STREET,1,2010.892331363595,2010.892331363595,0.0,True,3,477430254;477430415;477430676,-76.15570594522715,43.06603874227817,1
OAKLEY DRIVE EAST,1,2025.3089153995722,2025.3089153995722,0.0,True,2,477447170;800047570,-76.14016726007856,42.98721770094005,1
RESTORATION WAY,2,2026.614957853835,2026.614957853835,0.0,True,3,600009024;800034076;800046986,-76.19055869130315,43.06192374058984,3
EAST GENESEE PARKWAY,2,2033.06837433478,2033.06837433478,0.0,True,3,477437393;477437508;477437895,-76.08839363884213,43.04233429084256,2
PALMER AVENUE,2,2054.1282351850655,2054.1282351850655,0.0,True,3,477440339;477440792;477441202,-76.16239209404252,43.03283096269453,1
EAST LAUREL STREET,2,2055.4475664587444,2055.4475664587444,0.0,True,5,477432057;477432160;477432360;477432401;477432551,-76.14599165886274,43.05904118939048,2
SOUTH ALVORD STREET,1,2057.988827599883,2057.988827599883,0.0,True,7,477431219;477431426;477431500;477431620;477431719;477431732;800038595,-76.14470483069823,43.06160814687782,1
CROLY STREET,1,2058.692920269111,2058.692920269111,0.0,True,3,477435802;477436743;800040697,-76.11261135248739,43.04770209806654,1
EVANS STREET,2,2063.4147821297397,2063.4147821297397,0.0,True,6,477433082;477433182;477433328;477433365;800030675;800050913,-76.15878898895087,43.05519211090332,2
SPRING STREET,2,2064.354048948772,2064.354048948772,0.0,True,5,477430096;477430178;477430331;477430421;477430605,-76.14673504971266,43.06641251644167,2
HAZELWOOD AVENUE,1,2076.785284743106,2076.785284743106,0.0,True,7,477434312;477434389;477434417;477434429;477434461;800048394;800088611,-76.09349141875825,43.051924996799166,2
MILDRED AVENUE,1,2078.4940330347936,2078.4940330347936,0.0,True,3,477429615;477429982;800048527,-76.11980252318928,43.06957812726125,1
EAST WASHINGTON STREET,1,2083.379326209224,2083.379326209224,0.0,True,4,477435453;477435457;477435472;477435473,-76.13260018930025,43.04934921285116,3
LOOMIS AVENUE,1,2085.3087123692426,2085.3087123692426,0.0,True,9,477444643;477444815;477444875;477445068;477445186;800032668;800032669;800032673;800032676,-76.15377386300005,43.00833371312952,1
HUDSON STREET,1,2088.05538731085,2088.05538731085,0.0,True,3,477440311;477440759;477441156,-76.16004579608197,43.03315273956136,2
RIDER AVENUE,1,2090.437840922955,2090.437840922955,0.0,True,2,477441233;477441910,-76.18048379866838,43.02980110226665,1
NBT BANK PARKWAY,1,2108.77366137553,2108.77366137553,0.0,True,7,477428297;477428457;477428690;477428696;800030858;800030859;800030860,-76.16769540772526,43.07588319224689,1
KENSINGTON PLACE,1,2108.9240178087516,2108.9240178087516,0.0,True,4,477441144;477441702;477442135;477442166,-76.1196310419974,43.02874036069399,1
ARTHUR STREET,1,2110.478081423427,2110.478081423427,0.0,True,6,477439898;477440182;477440494;477440757;477440973;477441200,-76.17703540544687,43.03291064350621,1
LINCOLN AVENUE,1,2117.7206810736147,2117.7206810736147,0.0,True,3,477439501;477439999;477440266,-76.15713103010381,43.036470915208454,1
CARLTON ROAD,1,2123.8706179518226,2123.8706179518226,0.0,True,3,477442764;477442949;477443264,-76.17567934845901,43.02168637860398,1
HOLLAND STREET,1,2126.387061098874,2126.387061098874,0.0,True,4,477438684;477439009;477439202;477439570,-76.16322451287066,43.038104077174324,1
LAKEVIEW AVENUE,1,2131.0905676195543,2131.0905676195543,0.0,True,4,477434176;477434743;477435153;477435462,-76.17761231062542,43.05051618880316,1
HIXSON AVENUE,2,2139.2668543881678,2139.2668543881678,0.0,True,6,477430967;477431179;477431343;477431487;477431846;477432201,-76.11997998877018,43.06143254442149,2
MARSHALL STREET,1,2142.4516609572092,2142.4516609572092,0.0,True,5,477437829;477437834;477437839;477437845;477437856,-76.13266511926116,43.041592090093616,1
HOEFLER STREET,1,2152.0408694894627,2152.0408694894627,0.0,True,7,477439315;477439447;477439662;477439947;477440200;477440512;800050999,-76.17962698489539,43.03564553624141,1
BARRINGTON ROAD,1,2153.819411628331,2153.819411628331,0.0,True,4,477436736;477437139;477437746;477437898,-76.08472743622667,43.04366933486371,1
SHUART AVENUE,1,2163.330184418192,2163.330184418192,0.0,True,6,477431364;477431516;477431554;477431736;477431839;800033907,-76.12593142125507,43.06140981938854,1
FURMAN STREET,1,2168.013829675615,2168.013829675615,0.0,True,2,477441098;477441218,-76.15209372068519,43.03085727973914,1
HERKIMER STREET,1,2171.3909125582727,2171.3909125582727,0.0,True,6,477433540;477433673;477434167;477434318;477741262;477741268,-76.19219147289567,43.05331674197294,1
ERIE STREET,1,2191.3538161758233,2191.3538161758233,0.0,True,4,477433994;477434276;477434666;477434868,-76.19154090407885,43.052323715151054,1
GOODRICH AVENUE,1,2197.89956464074,2197.89956464074,0.0,True,3,477443327;477443612;477443828,-76.12691069925583,43.018540844559524,1
FARMER STREET,1,2213.910051453121,2213.910051453121,0.0,True,6,477430712;477430754;477430764;477430778;477430789;477430798,-76.13438299314936,43.06441165124118,1
WALRATH ROAD,1,2217.640341449349,2217.640341449349,0.0,True,4,477444459;477444474;477444484;509998057,-76.14010431495306,43.01090470721371,1
KENSINGTON ROAD,1,2219.1022918818917,2219.1022918818917,0.0,True,8,477440623;477440633;477440660;477440713;477440728;477440743;477440805;477440814,-76.12002625767408,43.03199194618166,1
KELLOGG STREET,1,2221.875769363769,2221.875769363769,0.0,True,4,477438158;477438409;477439027;477439427,-76.16423568578702,43.038642867262546,1
HOOD AVENUE,1,2229.3920660932395,2229.3920660932395,0.0,True,3,477428304;477428983;600010258,-76.14563207064172,43.07501768926512,1
ONEIDA STREET,1,2233.9951036446464,2233.9951036446464,0.0,True,6,477438257;477438725;477439014;477439440;509996998;509996999,-76.15313021009464,43.0394451655133,1
ASH STREET,1,2236.870249732714,2236.870249732714,0.0,True,8,477431356;477431478;477431621;477431712;477431771;477431821;477431980;477432115,-76.14996267269535,43.06043634512551,1
HOPPER ROAD,1,2246.6602090893252,2246.6602090893252,0.0,True,3,477446087;477446212;477446250,-76.15932726555403,43.00008822141259,1
ACADEMY GREEN,1,2249.5815120600064,2249.5815120600064,0.0,True,2,477446021;477446135,-76.15020624198928,43.00010514841615,1
ACADEMY PLACE,1,2256.016373274381,2256.016373274381,0.0,True,7,477446297;477446358;477446450;477446557;477446656;477446745;477446779,-76.15143472138284,42.99479662490854,1
WEST STREET ARTERIAL SOUTHBOUND,2,2260.7613777336446,2260.7613777336446,0.0,True,5,477436151;477436551;477437219;477437504;504325349,-76.15840396475579,43.04468418184403,2
FABIUS STREET,1,2262.9741319964533,2262.9741319964533,0.0,True,14,477436735;477436765;477436771;477436788;477436832;477436912;477436991;477437002;477437061;477437085;477437107;800040251;800051081;800051126,-76.16000775741706,43.044340796120004,1
VANN STREET,1,2277.997404217552,2277.997404217552,0.0,True,4,477432615;477432762;477432817;477432844,-76.11787123789702,43.05666898593877,1
HICKORY STREET,1,2280.032011621844,2280.032011621844,0.0,True,5,477432766;477433008;477433226;477433389;477433618,-76.14611846954261,43.05576715653797,2
PULASKI STREET,1,2281.803192178199,2281.803192178199,0.0,True,4,477431952;477432123;477432397;800066610,-76.17348771459255,43.060037109138584,1
FITCH STREET,3,2309.577650575801,2309.577650575801,0.0,True,2,477439519;477439883,-76.16949324915095,43.036462488607754,3
ROOSEVELT AVENUE,1,2332.9679922552787,2332.9679922552787,0.0,True,4,477439702;477440239;477440714;477441111,-76.11743631718099,43.033678473465066,1
HIGHLAND AVENUE,1,2342.1219109267477,2342.1219109267477,0.0,True,3,477431634;477431842;477432129,-76.1364073272567,43.060520657532884,1
VILLAGE DRIVE,1,2342.360997451007,2342.360997451007,0.0,True,7,477429211;477429463;477429464;477429494;477429553;800047545;800047550,-76.11761914518067,43.07121953122148,1
EDGEMONT DRIVE,1,2344.2933393257313,2344.2933393257313,0.0,True,3,477438442;477438560;477438789,-76.08928263854018,43.03935898606533,1
SCOTTHOLM TERRACE,1,2344.799030192891,2344.799030192891,0.0,True,4,477437349;477438767;477439065;477439084,-76.11124260157834,43.040310496551676,1
HUNT AVENUE,1,2373.434617695552,2373.434617695552,0.0,True,7,477442507;477442647;477443047;477443174;477443329;477443435;477443483,-76.15560972557023,43.02120899206138,1
SOUTH WEST STREET,2,2386.6668271665662,2386.6668271665662,0.0,True,9,477436507;477436523;477436766;477437059;477437211;477437496;477437676;477438092;504325344,-76.15796298737371,43.04388600658549,2
WEST PLEASANT AVENUE,1,2392.0372437878655,2392.0372437878655,0.0,True,3,477443650;477443702;477443728,-76.14583087271038,43.01677031902389,1
ONONDAGA CREEK BOULEVARD EAST,1,2392.897808235181,2392.897808235181,0.0,True,4,477444013;477444151;477444231;477444490,-76.15318139395558,43.01270099104691,1
LIBERTY STREET,2,2394.875368993224,2394.875368993224,0.0,True,7,477432571;477432827;477432995;477433089;477433290;477433706;477434308,-76.17368383950173,43.05536109903008,2
LOMBARD AVENUE,1,2403.194664232902,2403.194664232902,0.0,True,9,477435348;477435479;477435575;477435596;477435689;477435691;506021456;506021459;800066447,-76.12152367907112,43.049052075874286,1
SCOVILLE AVENUE,1,2418.348657212708,2418.348657212708,0.0,True,6,477429670;477429689;477429693;477429705;477429721;477429735,-76.1343331977901,43.06943162211562,1
COUGHLIN AVENUE,1,2457.070150259663,2457.070150259663,0.0,True,9,477428870;477428879;477428886;477428898;477428907;477428923;477428933;477428953;477428962,-76.10701472676172,43.07360896670367,1
SUNRISE DRIVE,1,2472.7607313646913,2472.7607313646913,0.0,True,5,477446287;477446301;477446493;477446570;477446762,-76.13768217881737,42.99523738075289,1
BOSTON STREET,1,2481.9245463675393,2481.9245463675393,0.0,True,4,477430170;477430647;477431049;477431489,-76.09042560917426,43.064686408096954,1
BRATTLE ROAD,2,2485.5461255858004,2485.5461255858004,0.0,True,3,477431008;477431031;477431382,-76.12953853660547,43.064251530464766,2
MOUNT OLYMPUS DRIVE,1,2486.1407150336354,2486.1407150336354,0.0,True,4,600008914;600008918;600016006;600024555,-76.13182886014691,43.03471003772284,1
WAVERLY AVENUE,1,2489.2366902789404,2489.2366902789404,0.0,True,6,477438133;477438141;477438144;477438146;477438156;477438160,-76.13321573171618,43.04050936438908,1
CLARENDON STREET,1,2498.1913172045674,2498.1913172045674,0.0,True,8,477438795;477438830;477438872;477438895;477438965;477438980;477439001;800053041,-76.12371985893078,43.03828827309045,1
TULLY STREET,1,2500.921074311635,2500.921074311635,0.0,True,7,477436616;477436675;477436753;477436804;477436961;477437082;477437167,-76.16322344925612,43.044542043271306,2
OSWEGO STREET,1,2511.673117909904,2511.673117909904,0.0,True,8,477436436;477436688;477436962;477437108;477437299;477437618;477437934;477438198,-76.16444551470504,43.04380062851506,1
SMALL ROAD,1,2511.7929469002283,2511.7929469002283,0.0,True,4,477442937;477443032;477443101;477443361,-76.12152098304195,43.02105473490944,2
AINSLEY DRIVE,1,2513.6484400123304,2513.6484400123304,0.0,True,6,477444425;477444435;477444440;477444444;477444461;800031740,-76.12912373016846,43.01122886838158,1
NORTH FRANKLIN STREET,1,2519.5994217500543,2519.5994217500543,0.0,True,14,477433238;477433341;477433468;477433513;477433583;477433605;477433815;477434143;477434370;477434865;600009015;800032523;800050918;800080350,-76.1553331572436,43.05423335942397,1
EAST TAYLOR STREET,1,2525.4209565853116,2525.4209565853116,0.0,True,12,477438415;477438420;477438426;477438428;477438431;477438434;477438456;477438492;477438522;477438539;477438550;477438554,-76.14562073762974,43.03939706352817,1
RIDGEWOOD DRIVE,1,2529.65343154026,2529.65343154026,0.0,True,7,477429948;477430064;477430179;477430265;477430454;477430685;477431259,-76.09412252754441,43.06587332984559,1
CHARMOUTH DRIVE,1,2538.5636396761574,2538.5636396761574,0.0,True,6,477442982;477442984;477442997;477443004;477443012;477443113,-76.16738507419157,43.021203420273686,1
ALANSON ROAD,1,2538.8625895427376,2538.8625895427376,0.0,True,4,477441903;477442228;477442655;477442823,-76.17254429461049,43.025048681581914,1
DOUGLAS STREET,1,2539.9419215349058,2539.9419215349058,0.0,True,5,477431645;477431857;477431916;477432091;477432281,-76.13995537693197,43.06017287542067,1
