name,id,length_ft,fcc,wholly_inside,lon,lat
CUMBERLAND AVENUE,477439896,812.4391697694006,A41,True,-76.11270123765134,43.036003107261976
HUNT AVENUE,477443047,813.2215798268832,A41,True,-76.1556780708781,43.02205694138064
GERTRUDE STREET,477433271,814.2892633861167,A41,True,-76.1346257729879,43.05562813221851
RIDGEWOOD DRIVE,477431259,814.5144012408491,A41,True,-76.09405320986497,43.0635438721585
MEADOWBROOK DRIVE,477440502,814.8793906998551,A35,True,-76.11117962328012,43.03378827492512
ROWLAND STREET,477439621,814.8949932557788,A41,True,-76.17550812285037,43.03588496799637
LILAC STREET,477430852,815.9980439058988,A41,True,-76.15422629269383,43.064613154300964
WEST ONONDAGA STREET,477439744,816.234015496019,A31,True,-76.16329266321806,43.03626700078494
CHINOOK DRIVE,477443528,816.3205428312554,A41,True,-76.11866390775167,43.01808319937542
GRACE STREET,477439293,817.093748234119,A41,True,-76.16723851414487,43.0377088947044
WEST PLEASANT AVENUE,477443702,817.119770502753,A41,True,-76.146696236192,43.01668493199121
RANDALL AVENUE,477443050,818.1254665082936,A41,True,-76.15691805734347,43.02202808471489
MARYLAND AVENUE,477440374,818.273459846108,A41,True,-76.12019389782903,43.03562705813331
CANAL STREET,477434830,818.588318976075,A41,True,-76.12913886445689,43.05105113513351
MOUNT OLYMPUS DRIVE,600024555,818.6558321917562,A41,True,-76.13289339273061,43.03492972803107
MANLEY FIELD HOUSE,600035936,819.2305607735765,A41,True,-76.1273242522467,43.023807791797566
HARDING STREET,477427770,819.4584112408903,A41,True,-76.14100541913257,43.07994363388744
MOORE AVENUE,477442645,820.2552282770495,A41,True,-76.13700109941603,43.02431179100215
SOUTH COLLINGWOOD AVENUE,477431410,820.3895334742596,A41,True,-76.10706376425567,43.06290660402214
KIRK AVENUE,506986304,820.5969593441282,A41,True,-76.15507207642634,43.02763651564301
SEYMOUR STREET,800048973,821.0247732682126,A41,True,-76.16551473774177,43.04219483757865
BEATTIE STREET,477434991,821.33009354799,A41,True,-76.10853935119661,43.05186505202107
DOROTHY STREET,477431723,821.3335729320656,A41,True,-76.12849790414866,43.06092595749076
CLOVER RIDGE DRIVE,477430671,821.6808644836316,A41,True,-76.09298813669187,43.065859886876005
WOODBINE AVENUE,477431430,821.8374898368404,A41,True,-76.10952187121941,43.062795888680334
HAMPSHIRE ROAD,477430484,822.956481006675,A41,True,-76.13134577590407,43.06672465289809
SOUTH EDWARDS AVENUE,477431389,823.0805207429362,A41,True,-76.10582825521166,43.06296960833271
HILLSDALE AVENUE,477430886,823.2190690110853,A41,True,-76.10849224749165,43.065112116136504
VINE STREET,477433873,823.514170461896,A41,True,-76.12563145723975,43.054404544831
BISHOP AVENUE,477443059,823.9054819752866,A41,True,-76.1580875816835,43.02200810990085
BOSTON STREET,477430647,824.1942145769192,A41,True,-76.09051573715227,43.06596899973377
HILLSDALE AVENUE,477431419,824.2294816227367,A41,True,-76.10829476752352,43.06285610191154
SOUTH COLLINGWOOD AVENUE,477431906,824.5756892516112,A41,True,-76.1068401371253,43.060655320622814
STAFFORD AVENUE,477430929,824.9724102746371,A41,True,-76.11240962452722,43.06493407418481
LOCKWOOD ROAD,477438922,825.0184493188365,A41,True,-76.09188825952134,43.038281410932356
BURNS AVENUE,477430660,825.3442913518172,A41,True,-76.09176382268909,43.06591469919991
HICKOK AVENUE,477431464,825.4541008207774,A41,True,-76.11357595645141,43.06261116771753
DELONG AVENUE,477429580,825.6224226214251,A41,True,-76.14958971041082,43.07091759609595
ERIE BOULEVARD EAST,477435191,825.6667571083051,A25,True,-76.11766954543282,43.05063533094802
STAFFORD AVENUE,477431452,826.019401219175,A41,True,-76.11220879144203,43.062673543095656
HICKOK AVENUE,477430949,826.1587833316152,A41,True,-76.11377472846813,43.06487283380905
SIXTH NORTH STREET,477427390,827.1248514194997,A41,True,-76.1601856597552,43.08179249671008
SOUTH MIDLER AVENUE,477431378,827.3479395538237,A31,True,-76.10459231354301,43.06303260335963
WEST BRIGHTON AVENUE,477443180,827.4494703439943,A31,True,-76.14774879634987,43.020187951016666
BASIN STREET,477431456,827.9701151262622,A41,True,-76.15682985513786,43.06219444436921
SOUTH MIDLER AVENUE,477430829,828.1552672296605,A31,True,-76.10479231172403,43.065299585835504
WEYMOUTH ROAD,477446332,828.2276937260642,A41,True,-76.14183593037833,42.996089710261344
ERIE BOULEVARD EAST,477433759,828.6437112630136,A25,True,-76.10255533870455,43.05370360274517
HIAWATHA BOULEVARD WEST,477431312,828.6572605292853,A31,True,-76.17554530444022,43.06298586652039
SOUTH AVENUE,477444378,828.8695183425106,A31,True,-76.1660191234202,43.013051808438505
CUMBERLAND AVENUE,477442582,829.0051026891625,A41,True,-76.1122697503911,43.02468955049005
WOODBINE AVENUE,477430895,829.0854598422569,A41,True,-76.10973046353152,43.065056075732606
NICHOLS AVENUE,477430816,829.5805048578336,A41,True,-76.10358851058972,43.06534920542783
CENTENNIAL DRIVE,477442019,830.1434473145393,A41,True,-76.16100640779214,43.027025539498354
EVANS STREET,477433328,830.6975375433922,A41,True,-76.15836180561254,43.055090482679034
SOUTH COLLINGWOOD AVENUE,477430874,831.3336823983412,A41,True,-76.10726879004923,43.065168130555406
ERIE BOULEVARD EAST,477435285,831.4684404409728,A21,True,-76.1249273995779,43.04970630084993
MAPLE TERRACE,477436615,832.4207626151624,A41,True,-76.12398472552847,43.04609236791851
SOUTH EDWARDS AVENUE,477430845,832.8862643326295,A41,True,-76.106025952661,43.06523730482343
RUSKIN AVENUE,477440808,833.7520495649896,A41,True,-76.16772333700963,43.031671771518155
KENWICK DRIVE,477428310,834.4895089222924,A41,True,-76.13542602366448,43.07766180497024
STRONG AVENUE,477439291,834.7755967890923,A41,True,-76.11765077921115,43.03790161887265
TEX SIMONE DRIVE,600064039,835.9425869073532,A41,True,-76.16612786702967,43.07740763321498
GENANT DRIVE,477430686,837.1196332174429,A30,True,-76.162368622979,43.06528285074446
EUCLID AVENUE,477439185,837.8200749768932,A41,True,-76.09936308694554,43.03765255168806
HOPE AVENUE,477442929,840.2056859395116,A41,True,-76.15204781777105,43.02269507569567
GOODRICH AVENUE,477443327,842.2249505074036,A41,True,-76.12708281169007,43.02039683743297
SUMNER AVENUE,477440081,842.3980953347952,A41,True,-76.12555739686248,43.035321929924955
STATE FAIR BOULEVARD,800032561,842.5730613013194,A41,True,-76.18291804448758,43.05577809157265
WEST LAFAYETTE AVENUE,477443469,842.8641743152903,A41,True,-76.15945197874754,43.01813688460947
ACKERMAN AVENUE,477440062,842.9934950816084,A41,True,-76.12428574959424,43.03539159185933
BENHAM AVENUE,477438407,843.0043993202021,A41,False,-76.19543464065659,43.04074917815432
LIVINGSTON AVENUE,477440093,843.1884761340699,A41,True,-76.12681430193643,43.03525911290129
MAYAR STREET,477429137,843.3478513006557,A41,True,-76.13725831114434,43.073530149256996
WOODRUFF AVENUE,477429151,843.4408425188116,A41,True,-76.13814327537449,43.07348656134861
OSTROM AVENUE,477440120,844.1839465080069,A41,True,-76.12807433245688,43.03520261984117
COMSTOCK AVENUE,477440147,845.3921696677836,A41,True,-76.12969378329299,43.035129102799615
WINKWORTH PARKWAY,477442467,845.3986842222157,A41,True,-76.19978937047799,43.0248964548482
GENESEE PARK DRIVE,477435736,845.5851387813797,A41,True,-76.10949144420177,43.049520356412096
DARLINGTON ROAD,477429125,845.6013570878467,A41,True,-76.13628462447393,43.0735808489588
COOK AVENUE,477430722,845.824885030129,A41,True,-76.11883918810257,43.065692935397706
PALMER AVENUE,477440339,846.1485816477118,A41,True,-76.16247669002739,43.03448602573769
LONGMEADOW DRIVE,477446937,847.9291552143894,A41,True,-76.14652868787655,42.99142078617636
FENWAY DRIVE,477435755,848.9230861351725,A41,True,-76.1106725678914,43.049464898260766
ALDEN STREET,477443401,849.4069601299088,A41,True,-76.13320480175916,43.01975674518365
LANCASTER AVENUE,477440053,849.4773389900042,A41,True,-76.12305893950877,43.03544784669768
KENWICK DRIVE,477429112,850.0824997275137,A41,True,-76.13510245451552,43.07364330930559
ONONDAGA TERRACE,477441308,852.0332467416097,A41,True,-76.164763359488,43.03072559213594
NIVEN STREET,477436030,852.6890328642553,A41,True,-76.10653815756515,43.04758622954808
HIAWATHA BOULEVARD WEST,477431937,852.7441751819242,A31,True,-76.1790247202432,43.06030396108064
CLAIRMONTE AVENUE,477441693,854.7827580692302,A41,True,-76.16910484406313,43.0291185415879
DIDAMA STREET,477436342,855.0082706999438,A41,True,-76.10645413330825,43.046674600972864
BRUCE STREET,477435781,855.7848577558185,A41,True,-76.1117191203472,43.04942074903415
CATHERINE STREET,477432767,856.4611135250232,A41,True,-76.1452082895158,43.057625817080776
WINKWORTH PARKWAY,477441973,856.7472713020618,A41,True,-76.19340801618009,43.027908613401024
EAST FAYETTE STREET,477435720,857.1814139589839,A41,True,-76.10661629662727,43.04847114527042
WEST GENESEE STREET,477433723,857.1899867657276,A21,True,-76.17215190813297,43.05371101427306
MAGNOLIA STREET,477436825,857.8738063046964,A41,True,-76.1749974138982,43.04563461620765
WEST BELDEN AVENUE,477433307,858.2170342209088,A41,True,-76.17209274002984,43.05491977529737
TRACY STREET,477435507,859.9362145192353,A41,True,-76.16472660109623,43.04959452408498
EDISON STREET,477433110,859.9494175530472,A41,True,-76.17206206466597,43.05560379669437
STANDISH DRIVE,477439139,860.541585319469,A41,True,-76.10622479721981,43.03858509319755
ERIE BOULEVARD WEST,477435615,861.6274321279645,A31,True,-76.16475468859578,43.04906092309604
HATHERLY ROAD,477438682,862.0850891003341,A41,True,-76.10316348892238,43.04009823891334
ELM STREET,477432408,862.7550555348075,A41,True,-76.1302706144021,43.05895586080268
WADSWORTH STREET,477427889,863.831310070209,A41,True,-76.14178409880128,43.07943820199018
EAST GENESEE STREET,477437914,865.5632225962123,A31,True,-76.08745467097536,43.041845003667525
FOREST AVENUE,477443034,866.6780114633402,A41,True,-76.14803219959497,43.02114543175473
SKYTOP ROAD,477443910,867.2255268220866,A41,True,-76.11948896272031,43.01583708144479
SCOVILLE AVENUE,477429670,867.2765676405076,A41,True,-76.13143631918187,43.06953360876447
BRATTLE ROAD,477431382,867.9749190905735,A41,True,-76.13106528833833,43.0625839652529
DORSET ROAD,477440397,868.0172770214591,A41,True,-76.12616382530685,43.03343252907916
ROBERT DRIVE,477442348,868.4748181771527,A41,True,-76.13150508082124,43.02600370466751
LAFAYETTE ROAD,477446168,871.8980805666578,A41,True,-76.13071583406659,42.99955449856899
FOBES AVENUE,477428725,872.3370961701149,A41,False,-76.11173402173438,43.07473065403182
MADISON STREET,477436669,872.4164621368185,A41,True,-76.12738751690091,43.04539223332364
MONTICELLO DRIVE SOUTH,482659668,872.6672891416019,A41,True,-76.13917091856513,42.99773762566682
MONTICELLO DRIVE NORTH,477445752,872.9570801271443,A41,True,-76.1387409419277,43.003225046842985
GLENWOOD AVENUE,477441735,873.611050310252,A41,True,-76.19143353914652,43.02856804109485
BERTRAM PLACE,477443598,874.5518057065136,A41,True,-76.15895078034245,43.01728704247874
HOOD AVENUE,477428983,875.8164901100218,A41,True,-76.14375408063123,43.07378457631468
KIRKPATRICK STREET,477429233,875.9280034055215,A41,True,-76.15057910876766,43.07294968359244
KELLOGG STREET,477439027,877.1052206246668,A41,True,-76.16413079566061,43.0387221180828
ERIE BOULEVARD EAST,509997124,877.7528723444751,A25,True,-76.08479616881036,43.05541287310554
JAMES STREET,477433279,878.604766325444,A31,True,-76.14175436501779,43.055666635745396
WEST STREET ARTERIAL SOUTHBOUND,477436551,880.9248467294306,A35,True,-76.15868254591567,43.04591522649361
ARCHER ROAD,477441734,881.3449753472679,A41,True,-76.19031966189905,43.02901902056562
KENWOOD AVENUE,477428120,881.9088204415287,A41,True,-76.14921331553893,43.07830065214037
EAST CHELTENHAM ROAD,477446430,884.4358536463567,A41,True,-76.1418505433737,42.995230275812084
DORWIN AVENUE,477447309,885.2131767085262,A41,True,-76.14530182007039,42.98531044502289
HIGHLAND STREET,477430865,885.5559944312895,A41,True,-76.14162776418154,43.0652731264075
HIER AVENUE,477430841,886.8129377827846,A41,True,-76.14063862585321,43.06532307531726
KIRK AVENUE,477441605,886.901054006348,A41,True,-76.15084028143418,43.02871314944042
HURLBURT ROAD,477439165,887.3418548486499,A41,True,-76.10057963583355,43.038471519601586
BROOKFORD ROAD,477438683,887.7869389957887,A41,True,-76.10416314940095,43.03987864518264
GENANT DRIVE,477431277,888.852617227239,A40,True,-76.15945392492029,43.06339252345848
BERWYN AVENUE,477442642,889.0406701467125,A41,True,-76.13909775569242,43.02497777200654
MIDLAND AVENUE,477440173,889.6271039576781,A41,True,-76.15578241318367,43.035120133640866
WEST STREET ARTERIAL SOUTHBOUND,477434349,889.8436581261042,A35,True,-76.15873178490762,43.05194356788674
RICH STREET,477440324,890.6374513620163,A41,True,-76.1613193506582,43.03459741507352
VALLEY DRIVE,477446559,891.6825384298434,A31,True,-76.15263895068786,42.995056558685974
PARK AVENUE,477434247,892.8564611527596,A41,True,-76.17796099795298,43.052287078495624
BERKSHIRE AVENUE,477428482,893.7580190132505,A41,True,-76.14097432039021,43.0757336531224
WESTCOTT STREET,477441689,894.6953291356232,A41,True,-76.1182786233223,43.02920456433279
KENSINGTON PLACE,477441702,895.357748098697,A41,True,-76.11966130271786,43.02913363051546
MERRELL ROAD,477441435,895.4100648941933,A41,True,-76.19409462946253,43.02975094508052
BUCKINGHAM AVENUE,477441723,895.9577505996648,A41,True,-76.120963621676,43.02906870415762
HANCOCK DRIVE,477441928,896.0373438977526,A41,True,-76.17941360626816,43.02812657484278
GRACE STREET,477438801,896.3931949823503,A41,True,-76.16497832091282,43.03937611844048
LEMOYNE AVENUE,477427869,896.6378490355966,A41,True,-76.15507658082447,43.07940221062696
BURNET AVENUE,477434279,897.6880873672371,A41,True,-76.13474579811142,43.05215278428486
BRIGGS STREET,477428314,898.0698284228879,A40,True,-76.14105084897298,43.076571292220514
MAYWOOD DRIVE,477445834,900.2900576472929,A41,True,-76.13727015873955,43.00249517615911
SOUTH EDWARDS AVENUE,477430342,903.6703627207364,A41,True,-76.10624210053447,43.067614927324094
WEST LYNHURST AVENUE,477443863,904.3713326571859,A41,True,-76.142803323292,43.015240419483895
DOUGLAS STREET,477431645,904.8331300694554,A41,True,-76.13741009367963,43.0614182274958
WARNER AVENUE,477442902,905.048990927262,A41,True,-76.14830819295173,43.02208828024165
HICKOK AVENUE,477430427,905.2264128997389,A41,True,-76.11399573825032,43.06724311610732
HARTSON STREET,477439395,905.7840274784477,A41,True,-76.17538950733638,43.03660864302509
MCLENNAN AVENUE,477441826,905.919870249699,A41,True,-76.15046032813596,43.02781260573431
NORTH CLINTON STREET,800041906,905.99049267216,A31,True,-76.16298462378764,43.064933068282684
DEFOREST ROAD,477437890,906.1694719647104,A41,True,-76.09138278851628,43.041691840820555
CHATHAM ROAD,477430381,906.5736858008829,A41,True,-76.1254417841224,43.06637701526555
SOUTH COLLINGWOOD AVENUE,477430356,906.5837889119367,A41,True,-76.10744501819322,43.067549335098
SENECA DRIVE,477445643,906.7254882221008,A41,True,-76.13997625136805,43.00315585742509
WOODBINE AVENUE,477430385,906.9152144643219,A41,True,-76.1099517717302,43.067432615736394
HILLSDALE AVENUE,477432007,907.2237572153695,A41,True,-76.1080857773385,43.06048511536817
STAFFORD AVENUE,477430406,907.360029884975,A41,True,-76.11262173179982,43.06730610121458
NICHOLS AVENUE,477430311,907.668136648019,A41,True,-76.1037798954466,43.06772889460986
BEVERLY ROAD,477441715,908.4154644898474,A41,True,-76.16761877125771,43.029098111205656
SOUTH MIDLER AVENUE,477430321,908.8992676991504,A31,True,-76.10502924250514,43.06767559508889
WEST STREET ARTERIAL NORTHBOUND,477436772,909.2412431215892,A35,True,-76.15853103333849,43.04599389381654
POLK STREET,477433740,909.303820672738,A41,True,-76.0924512560299,43.05368405873105
WEST KIRKPATRICK STREET,477432432,910.2997149234109,A41,True,-76.16763758527043,43.058161462912544
WEST BEAR STREET,477431756,911.1277129361622,A31,True,-76.17137046367309,43.06030238269678
LILLIAN AVENUE,477428954,912.0446294697159,A41,False,-76.1110107072321,43.074682016103054
HILLSDALE AVENUE,477430373,912.1176756155206,A41,True,-76.1087103651414,43.06748793205227
MALVERNE DRIVE,477427984,912.3553967684045,A41,True,-76.14261672708435,43.078890835716365
EAST LAUREL STREET,477432057,913.6883460082647,A41,True,-76.14455317717486,43.06012640577777
NORWOOD AVENUE,477428934,915.7407440658693,A41,False,-76.10997387495773,43.07473751995949
TECUMSEH ROAD,477441874,918.8711278337619,A41,False,-76.10966949997686,43.027347672122566
KIMBER ROAD,477438503,919.0630082671328,A41,True,-76.0942031062512,43.04053861645362
MATHER STREET,477433158,921.3709569423218,A41,True,-76.12891789326949,43.0566701091801
SHIRLEY ROAD,477439600,921.9563852738287,A41,True,-76.10467188989065,43.036800390598295
NORTH COLLINGWOOD AVENUE,477428908,921.9789596594195,A41,False,-76.1078136207804,43.07484670296909
ASHDALE AVENUE,477428924,922.0421473324471,A41,False,-76.10881768269721,43.07479118006084
MANOR DRIVE,477437897,922.6405342538765,A31,True,-76.08257412241284,43.04273699229672
TWIN HILLS DRIVE,477442656,923.3781405579861,A41,True,-76.17281775609119,43.02433014490112
MOSLEY DRIVE,477430285,924.3999162420193,A41,True,-76.10113996031153,43.067826879218295
FAIRVIEW AVENUE,477433985,924.5000755196766,A41,True,-76.12684157143867,43.05421718914615
FAGE AVENUE,477442635,925.7361691107089,A41,True,-76.14882783566037,43.02357862009579
WEST KIRKPATRICK STREET,507665328,927.4876739191137,A41,True,-76.16240790461407,43.06029649421486
MILDRED AVENUE,477429615,927.6491214626649,A41,True,-76.12160565527513,43.07044195217163
CLYDE AVENUE,477443112,928.0475649338335,A41,True,-76.16167713213355,43.02179350327187
WEST BORDEN AVENUE,477442017,928.3586436382061,A41,True,-76.150091138401,43.02694881803137
ELM STREET,477433168,928.8311969327815,A41,True,-76.13043529348921,43.05661714514926
